domain,kingdom,phylum,class,order,family,genus,species,host,type,01_dolphin_feces_SQK-NBD114-24_barcode15,02_sealion_feces_SQK-NBD114-24_barcode16,03_dolphin_serum_SQK-NBD114-24_barcode17,04_sealion_serum_SQK-NBD114-24_barcode18,S02_SQK-NBD114-24_barcode01,S07_SQK-NBD114-24_barcode02,S09_SQK-NBD114-24_barcode03,S14_SQK-NBD114-24_barcode04,S17_SQK-NBD114-24_barcode05,S19_SQK-NBD114-24_barcode06,S20_SQK-NBD114-24_barcode07,S20_d_EXP-NBD104_barcode04,S26_SQK-NBD114-24_barcode08,S31_SQK-NBD114-24_barcode09,S32_SQK-NBD114-24_barcode10,m03_SQK-NBD114-24_barcode02,m04_SQK-NBD114-24_barcode03,m05_SQK-NBD114-24_barcode04,m06_SQK-NBD114-24_barcode05,m07_SQK-NBD114-24_barcode06,m08_SQK-NBD114-24_barcode07,m09_SQK-NBD114-24_barcode08,m10_SQK-NBD114-24_barcode09,m11_SQK-NBD114-24_barcode10,m12_SQK-NBD114-24_barcode11,m13_SQK-NBD114-24_barcode12,m14_SQK-NBD114-24_barcode13,m15_SQK-NBD114-24_barcode14,m16_SQK-NBD114-24_barcode15,m17_SQK-NBD114-24_barcode16,m19_SQK-NBD114-24_barcode18,m24_SQK-NBD114-24_barcode02,m25_SQK-NBD114-24_barcode03,m26_SQK-NBD114-24_barcode04,m27_SQK-NBD114-24_barcode05,m28_SQK-NBD114-24_barcode06,m29_SQK-NBD114-24_barcode07,m30_SQK-NBD114-24_barcode08,m31_SQK-NBD114-24_barcode09,m32_SQK-NBD114-24_barcode10,m33_SQK-NBD114-24_barcode11,m34_SQK-NBD114-24_barcode12,m35_SQK-NBD114-24_barcode13,m36_SQK-NBD114-24_barcode14,oy09_SQK-NBD114-24_barcode01,oy10_SQK-NBD114-24_barcode02,oy11_SQK-NBD114-24_barcode03,oy12_SQK-NBD114-24_barcode04,oy13_SQK-NBD114-24_barcode05,oy14_SQK-NBD114-24_barcode06,oy15_SQK-NBD114-24_barcode07,oy16_SQK-NBD114-24_barcode08,oy20_SQK-NBD114-24_barcode09,oy21_SQK-NBD114-24_barcode10,oy22_SQK-NBD114-24_barcode11,oy23_SQK-NBD114-24_barcode12,oy24_SQK-NBD114-24_barcode13,oy25_SQK-NBD114-24_barcode14,oy26_SQK-NBD114-24_barcode15,oy27_SQK-NBD114-24_barcode16,oy31_SQK-NBD114-24_barcode17,oy32_SQK-NBD114-24_barcode18,oy33_SQK-NBD114-24_barcode19,oy34_SQK-NBD114-24_barcode20,oy35_SQK-NBD114-24_barcode21,oy36_SQK-NBD114-24_barcode22,oy37_SQK-NBD114-24_barcode23,oy38_SQK-NBD114-24_barcode24,oy42_SQK-NBD114-24_barcode02,oy43_SQK-NBD114-24_barcode03,oy44_SQK-NBD114-24_barcode04,oy45_SQK-NBD114-24_barcode05,oy46_SQK-NBD114-24_barcode06,oy47_SQK-NBD114-24_barcode07,oy49_SQK-NBD114-24_barcode08,oy50_SQK-NBD114-24_barcode09,oy51_SQK-NBD114-24_barcode10,oy52_SQK-NBD114-24_barcode11,oy53_SQK-NBD114-24_barcode12,oy54_SQK-NBD114-24_barcode13,oy55_SQK-NBD114-24_barcode14,oy56_SQK-NBD114-24_barcode15,oy58_SQK-NBD114-24_barcode16,oy59_SQK-NBD114-24_barcode17,oy60_SQK-NBD114-24_barcode18,oy61_SQK-NBD114-24_barcode19,oy63_SQK-NBD114-24_barcode21,oy64_SQK-NBD114-24_barcode22,sd1_SQK-NBD114-24_barcode16,sd2_SQK-NBD114-24_barcode17,sd3_SQK-NBD114-24_barcode18,sd4_SQK-NBD114-24_barcode19,total
Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Imitervirales,Schizomimiviridae,Kratosvirus,Kratosvirus quantuckense,algae,dsDNA,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,2,1,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,Ackermannviridae,Kuttervirus,Kuttervirus SE14,bacteria,dsDNA,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,Ackermannviridae,Kuttervirus,Kuttervirus SH19,bacteria,dsDNA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,unclassified,unclassified,Lactococcus phage 28201,bacteria,dsDNA,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,unclassified,unclassified,Lactococcus phage r1t,bacteria,dsDNA,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,unclassified,Lambdavirus,Lambdavirus HK629,bacteria,dsDNA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,unclassified,Lambdavirus,Lambdavirus lambda,bacteria,dsDNA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,unclassified,Leicestervirus,Leicestervirus CD111,bacteria,dsDNA,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,unclassified,Leicestervirus,Leicestervirus CD146,bacteria,dsDNA,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,unclassified,Leicestervirus,Leicestervirus CD382,bacteria,dsDNA,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,unclassified,Lentavirus,Lentavirus PMBT5,bacteria,dsDNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3
Viruses,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified,Leptopilina boulardi filamentous virus,invertebrate,dsDNA,0,0,0,0,0,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3012,4514,1225,5608,11780,8,2757,12,180,262,146,200,872,839,364,471,103,460,205,834,1098,71,199,183,6,0,0,7,0,2,0,3,10,5,7,4,17,0,0,0,0,0,1,1,0,0,0,0,35483
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,Kyanoviridae,Leucotheavirus,Leucotheavirus sp4,bacteria,dsDNA,0,0,0,0,0,10,3,0,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,Kyanoviridae,Leucotheavirus,Leucotheavirus syn30,bacteria,dsDNA,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,Kyanoviridae,Libanvirus,Libanvirus ptim40,bacteria,dsDNA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,4
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,unclassified,unclassified,Liberibacter phage SC2,bacteria,dsDNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,unclassified,Lillamyvirus,Lillamyvirus lillamy,bacteria,dsDNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,unclassified,Lillamyvirus,Lillamyvirus morran,bacteria,dsDNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,unclassified,Lillamyvirus,Lillamyvirus snork,bacteria,dsDNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,Autographiviridae,Lingvirus,Lingvirus PGSP1,bacteria,dsDNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,24,0,25,77
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,Kyanoviridae,Lipsvirus,Lipsvirus ssm7,bacteria,dsDNA,0,0,0,0,0,2,0,0,0,3,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,2,41
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,Autographiviridae,Lirvirus,Lirvirus SCBP3,bacteria,dsDNA,0,0,0,0,14,1773,64,30,6,26,374,2,27,28,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2389
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,unclassified,Llyrvirus,Llyrvirus SSKS1,bacteria,dsDNA,0,0,0,0,20,159,27,9,2,47,105,0,7,17,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32,24,0,167,626
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,Kyanoviridae,Lowelvirus,Lowelvirus tuscon4d,bacteria,dsDNA,0,0,0,0,0,0,1,0,0,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,unclassified,Lubbockvirus,Lubbockvirus CD119,bacteria,dsDNA,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,unclassified,Lubbockvirus,Lubbockvirus CDHM19,bacteria,dsDNA,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,Vilmaviridae,Lumosvirus,Lumosvirus krypton555,bacteria,dsDNA,726,14,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,750
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,Vilmaviridae,Lumosvirus,Lumosvirus lolly9,bacteria,dsDNA,56,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,64
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,Vilmaviridae,Lumosvirus,Lumosvirus whirlwind,bacteria,dsDNA,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Viruses,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales,Tobaniviridae,Lyctovirus,Lyctovirus alpa,vertebrate,ssRNA(+),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Lymphocryptovirus,Lymphocryptovirus humangamma4,vertebrate,dsDNA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,Kyanoviridae,Macariavirus,Macariavirus tuscon14g,bacteria,dsDNA,0,0,0,0,0,0,0,0,0,2,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,4,28
Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Macavirus,Macavirus alcelaphinegamma1,vertebrate,dsDNA,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Macavirus,Macavirus alcelaphinegamma2,vertebrate,dsDNA,30,3,1,0,0,2,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Macavirus,Macavirus bovinegamma6,vertebrate,dsDNA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Macavirus,Macavirus ovinegamma2,vertebrate,dsDNA,33,1,1,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,19,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Orthoherpesviridae_Incertae_sedis,Macropodid alphaherpesvirus 4,vertebrate,dsDNA,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,unclassified,Maenadvirus,Maenadvirus P1,bacteria,dsDNA,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,Kyanoviridae,Makaravirus,Makaravirus thirtyfour,bacteria,dsDNA,0,0,0,0,0,6,1,0,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,Kyanoviridae,Makelovirus,Makelovirus prm1,bacteria,dsDNA,0,0,0,0,1,32,24,7,3,474,223,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,782
Viruses,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Arenaviridae,Mammarenavirus,Mammarenavirus lunkense,vertebrate,ssRNA(-),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Viruses,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Arenaviridae,Mammarenavirus,Mammarenavirus ryukyuense,vertebrate,ssRNA(-),1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,unclassified,unclassified,Mannheimia phage vB_MhM_3927AP2,bacteria,dsDNA,0,0,0,0,1,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Manticavirus,Manticavirus phascolarctidgamma1,vertebrate,dsDNA,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Mardivirus,Mardivirus anatidalpha1,vertebrate,dsDNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3,0,1,0,0,7,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Mardivirus,Mardivirus columbidalpha1,vertebrate,dsDNA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
