sample,sample.type,sample.number,index,reference,startpos,ref.length,number.of.reads,covbases,pc.coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
oy38_SQK-NBD114-24_barcode24,oyster,24,5,NC_008168.1,1,104710,21685,846,0.807946,18.0166,35.1,9.28,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,18.01663642,620.5672688,34.44412454,87.1
S09_SQK-NBD114-24_barcode03, bay seawater,82,29,NC_008168.1,1,104710,102,596,0.569191,0.0893133,38.1,14.3,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,0.089313342,2.822638508,31.60377226,0.69
S14_SQK-NBD114-24_barcode04, bay seawater,83,18,NC_008168.1,1,104710,127,479,0.457454,0.10531,37.9,18.7,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,0.10530990354311909,3.3461774205933983,31.774574926120863,2
oy63_SQK-NBD114-24_barcode21,oyster,45,0,NC_008168.1,1,104710,246181,207,0.197689,189.563,38.4,6.9,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,189.5629835,6625.234987,34.95004597,99.98
m28_SQK-NBD114-24_barcode06,mussel,71,5,NC_008168.1,1,104710,252435,206,0.196734,205.163,38.2,23.5,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,205.16292617706046,7034.206575,34.28595363527357,99.14
oy36_SQK-NBD114-24_barcode22,oyster,22,4,NC_008168.1,1,104710,156171,204,0.194824,129.665,35.7,9.3,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,129.6646548,4466.805904,34.44890909,98.97
oy58_SQK-NBD114-24_barcode16,oyster,40,0,NC_008168.1,1,104710,82150,203,0.193869,64.0723,38.8,7.38,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,64.07225671,2234.230195,34.87047764,99.95
oy64_SQK-NBD114-24_barcode26,oyster,50,0,NC_008168.1,1,104710,336979,202,0.192914,257.17,39,6.5,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,257.1702034,9040.328221,35.15309356,100
m35_SQK-NBD114-24_barcode13,mussel,78,4,NC_008168.1,1,104710,368086,200,0.191004,299.099,38.2,23.5,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,299.0991596,10255.23931,34.28708836,99.87
m33_SQK-NBD114-24_barcode11,mussel,76,6,NC_008168.1,1,104710,296657,199,0.190049,236.451,38.2,20.3,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,236.4511603,8150.610177,34.4705865,98.55
m32_SQK-NBD114-24_barcode10,mussel,75,10,NC_008168.1,1,104710,200870,197,0.188139,160.072,38.3,20.2,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,160.072314,5518.319974,34.47391892,90.42
oy51_SQK-NBD114-24_barcode10,oyster,34,2,NC_008168.1,1,104710,72840,197,0.188139,59.0578,38.3,8.59,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,59.05776908,2022.786893,34.2509872,99.9
m25_SQK-NBD114-24_barcode03,mussel,68,2,NC_008168.1,1,104710,215078,196,0.187184,174.929,38.1,23.6,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,174.9289561646452,5996.110855089318,34.277406019879905,99.81
oy42_SQK-NBD114-24_barcode02,oyster,26,5,NC_008168.1,1,104710,121037,196,0.187184,96.456,38.8,7.67,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,96.45600229,3320.072226,34.42058708,99.95
oy52_SQK-NBD114-24_barcode11,oyster,35,3,NC_008168.1,1,104710,39380,196,0.187184,31.6817,38.1,7.99,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,31.68174959,1080.407858,34.10190006,99.75
oy33_SQK-NBD114-24_barcode19,oyster,19,5,NC_008168.1,1,104710,65541,195,0.186229,54.5444,35.7,9.42,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,54.54437972,1877.352022,34.41879863,98.28
oy55_SQK-NBD114-24_barcode14,oyster,38,5,NC_008168.1,1,104710,25954,195,0.186229,21.0909,38.5,8.7,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,21.09085092,727.6011345,34.4984248,94.5
oy50_SQK-NBD114-24_barcode09,oyster,33,0,NC_008168.1,1,104710,57613,194,0.185274,46.9852,38.6,9.01,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,46.98524496,1618.934697,34.45623616,99.91
oy11_SQK-NBD114-24_barcode03,oyster,3,14,NC_008168.1,1,104710,28808,193,0.184319,23.9947,35.3,9.18,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,23.99473785,826.6932057,34.4531043,80.55
m26_SQK-NBD114-24_barcode04,mussel,69,5,NC_008168.1,1,104710,152437,192,0.183364,125.069,38.2,24.9,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,125.06946805462707,4278.783513603584,34.21125539396012,99.76
m29_SQK-NBD114-24_barcode07,mussel,72,2,NC_008168.1,1,104710,173426,192,0.183364,138.054,37.9,20.2,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,138.05432145926846,4757.587278287651,34.46170484196925,99.86
m34_SQK-NBD114-24_barcode12,mussel,77,8,NC_008168.1,1,104710,133822,192,0.183364,108.483,38.3,23.2,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,108.4826282,3720.425262,34.2951247,95.65
m24_SQK-NBD114-24_barcode02,mussel,67,3,NC_008168.1,1,104710,328529,191,0.182409,262.24,38.3,20.7,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,262.2397860758285,9030.453228538456,34.43586255034252,99.72
oy45_SQK-NBD114-24_barcode05,oyster,29,3,NC_008168.1,1,104710,262557,190,0.181454,206.621,38.7,7.6,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,206.6214879,7178.568435,34.74260353,99.97
oy46_SQK-NBD114-24_barcode06,oyster,30,0,NC_008168.1,1,104710,33728,190,0.181454,27.3506,38.2,8.19,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,27.35062554,940.9229871,34.40224743,99.99
oy09_SQK-NBD114-24_barcode01,oyster,1,10,NC_008168.1,1,104710,24766,189,0.180499,20.5563,35.7,8.99,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,20.55633655,708.3036656,34.45670701,68.2
oy59_SQK-NBD114-24_barcode17,oyster,41,1,NC_008168.1,1,104710,104439,189,0.180499,81.8895,38.3,7.57,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,81.88945659,2844.580005,34.73682844,99.96
m27_SQK-NBD114-24_barcode05,mussel,70,5,NC_008168.1,1,104710,115884,188,0.179544,92.5703,38.2,21,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,92.57034667,3186.894013,34.42672657,94.47
oy10_SQK-NBD114-24_barcode02,oyster,2,11,NC_008168.1,1,104710,53160,187,0.178588,44.2123,36.1,9.18,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,44.21225289,1522.14146,34.42804563,76.13
oy35_SQK-NBD114-24_barcode21,oyster,21,12,NC_008168.1,1,104710,30347,187,0.178588,25.2423,35.2,9.47,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,25.24227867,869.2491167,34.43623803,74.11
oy44_SQK-NBD114-24_barcode04,oyster,28,1,NC_008168.1,1,104710,30299,187,0.178588,24.426,38.6,8.37,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,24.42602426,841.7041758,34.45931957,99.96
oy47_SQK-NBD114-24_barcode07,oyster,31,1,NC_008168.1,1,104710,66801,187,0.178588,53.4707,38.2,8.05,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,53.47066183,1846.471221,34.53241755,99.98
oy56_SQK-NBD114-24_barcode15,oyster,39,1,NC_008168.1,1,104710,40121,187,0.178588,32.1263,38.5,8.04,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,32.12629166,1102.401401,34.31461723,99.96
oy37_SQK-NBD114-24_barcode23,oyster,23,5,NC_008168.1,1,104710,54990,186,0.177633,45.6139,35.5,9.4,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,45.61386687,1571.682151,34.45623577,97.42
oy61_SQK-NBD114-24_barcode19,oyster,43,0,NC_008168.1,1,104710,62181,185,0.176678,49.7904,38.5,8.35,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,49.79041161,1716.949895,34.4835449,99.98
m36_SQK-NBD114-24_barcode14,mussel,79,1,NC_008168.1,1,104710,63321,184,0.175723,51.7128,38.2,24.3,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,51.712845,1771.344525,34.2534727,99.87
oy53_SQK-NBD114-24_barcode36,oyster,60,5,NC_008168.1,1,104710,61843,184,0.175723,50.2563,38.6,8.69,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,50.256327,1731.85934,34.46052355,99.58
oy32_SQK-NBD114-24_barcode18,oyster,18,7,NC_008168.1,1,104710,19053,183,0.174768,15.7195,35.7,9.11,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,15.71948238,541.8599066,34.47059474,89.32
m30_SQK-NBD114-24_barcode08,mussel,73,7,NC_008168.1,1,104710,42895,181,0.172858,34.4335,38.5,21.8,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,34.4335307,1183.618729,34.37401583,95.71
oy13_SQK-NBD114-24_barcode05,oyster,5,14,NC_008168.1,1,104710,46311,181,0.172858,38.5431,35.5,9.21,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,38.54305224,1327.965577,34.45408447,59.59
oy12_SQK-NBD114-24_barcode04,oyster,4,15,NC_008168.1,1,104710,43035,180,0.171903,35.866,35.8,9.29,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,35.86598224,1236.255913,34.46875942,66.13
oy43_SQK-NBD114-24_barcode03,oyster,27,1,NC_008168.1,1,104710,25674,180,0.171903,20.5704,38,7.86,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,20.57044217,708.4908328,34.44217809,99.95
oy60_SQK-NBD114-24_barcode18,oyster,42,0,NC_008168.1,1,104710,67829,179,0.170948,53.0349,38.6,7.41,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,53.03486773,1847.798584,34.84120283,99.96
oy15_SQK-NBD114-24_barcode07,oyster,7,12,NC_008168.1,1,104710,35056,178,0.169993,29.1632,35.5,9.19,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,29.16322223,1004.704315,34.45107357,83.96
oy34_SQK-NBD114-24_barcode20,oyster,20,8,NC_008168.1,1,104710,20782,178,0.169993,17.261,35.8,9.56,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,17.26104479,594.6009669,34.44756526,67.88
oy49_SQK-NBD114-24_barcode08,oyster,32,0,NC_008168.1,1,104710,1332,176,0.168083,1.05847,38.5,7.91,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,1.05846624,36.62671857,34.6035775,99.78
oy54_SQK-NBD114-24_barcode13,oyster,37,8,NC_008168.1,1,104710,13950,176,0.168083,11.3367,38.5,8.81,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,11.33670137,391.2008565,34.50746772,92.51
oy31_SQK-NBD114-24_barcode17,oyster,17,7,NC_008168.1,1,104710,12398,175,0.167128,10.2901,35.1,9.3,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,10.29006781,354.6118252,34.46156351,92.96
m17_SQK-NBD114-24_barcode16,mussel,62,6,NC_008168.1,1,104710,4822,174,0.166173,4.08272,34.6,29.9,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,4.082723713112406,139.16270705175256,34.085751775170664,83.43
m31_SQK-NBD114-24_barcode09,mussel,74,7,NC_008168.1,1,104710,44248,174,0.166173,34.8589,38.1,19.9,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,34.8588769,1200.556584,34.44048378,98.52
m19_SQK-NBD114-24_barcode18,mussel,64,1,NC_008168.1,1,104710,5481,169,0.161398,4.52155,34.8,25.8,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,4.521554770318021,154.58394698532223,34.18822835014551,98.23
oy27_SQK-NBD114-24_barcode16,oyster,16,2,NC_008168.1,1,104710,301,166,0.158533,0.249155,35.7,9.15,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,0.249154809,8.568617686,34.39073778,6.47
sd3_SQK-NBD114-24_barcode18,sd seawater,92,9,NC_008168.1,1,104710,609,165,0.157578,0.489065,37.9,21.3,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,0.489065037,16.79170082,34.33429004,33.13
oy20_SQK-NBD114-24_barcode09,oyster,9,5,NC_008168.1,1,104710,218,163,0.155668,0.178799,35.4,8.89,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,0.178798587,6.146869039,34.37873395,6
m07_SQK-NBD114-24_barcode06,mussel,52,2,NC_008168.1,1,104710,6538,98,0.0935918,5.4306,34.7,26.8,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,5.430598797,185.502523,34.15876037,98.05
m06_SQK-NBD114-24_barcode05,mussel,51,3,NC_008168.1,1,104710,3531,97,0.0926368,2.96002,34.2,28.5,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,2.96002292,100.9850781,34.11631627,91.52
m04_SQK-NBD114-24_barcode03,mussel,49,1,NC_008168.1,1,104710,2022,95,0.0907268,1.64848,34.6,23.5,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,1.648476745,56.51388761,34.28249005,93.31
m14_SQK-NBD114-24_barcode13,mussel,59,2,NC_008168.1,1,104710,2914,93,0.0888167,2.38645,34.6,24.3,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,2.386448285741572,81.71095155691742,34.23956515006832,86.16
sd2_SQK-NBD114-24_barcode17,sd seawater,91,14,NC_008168.1,1,104710,621,93,0.0888167,0.497698,37.3,22.2,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,0.497698405,17.10399493,34.36618393,3.84
m08_SQK-NBD114-24_barcode07,mussel,53,0,NC_008168.1,1,104710,2142,92,0.0878617,1.74747,34.3,23.8,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,1.747473976,59.85540839,34.25253207,92.37
m13_SQK-NBD114-24_barcode12,mussel,58,0,NC_008168.1,1,104710,1269,92,0.0878617,1.03928,34.8,24.2,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,1.0392799159583612,35.582938077190754,34.23806958145469,85
sd1_SQK-NBD114-24_barcode16,sd seawater,90,13,NC_008168.1,1,104710,695,92,0.0878617,0.556365,37.9,21.6,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,0.556365199,19.13200574,34.38749543,4.98
sd4_SQK-NBD114-24_barcode19,sd seawater,93,24,NC_008168.1,1,104710,554,92,0.0878617,0.444762,37.6,21.8,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,0.444761723,15.27869202,34.35253359,2.92
02_sealion_feces_SQK-NBD114-24_barcode16,sealion feces,96,16,NC_008168.1,1,104710,2100,92,0.0878617,1.68198,38.5,21.1,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,1.6819787985865724,57.707759624727146,34.30944532310458,19.37
01_dolphin_feces_SQK-NBD114-24_barcode15,dolphin feces,94,18,NC_008168.1,1,104710,273,91,0.0869067,0.228144,38.7,18,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,0.228144399,7.781002886,34.1056056,0.16
m05_SQK-NBD114-24_barcode04,mussel,50,1,NC_008168.1,1,104710,353,91,0.0869067,0.291453,34.7,26.4,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,0.2914525833253748,9.960795775861298,34.176385270674245,73.39
m09_SQK-NBD114-24_barcode08,mussel,54,2,NC_008168.1,1,104710,558,91,0.0869067,0.455057,35.3,24.1,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,0.455056824,15.60417654,34.29061105,73.13
m10_SQK-NBD114-24_barcode09,mussel,55,4,NC_008168.1,1,104710,685,91,0.0869067,0.572276,34.3,28,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,0.5722758093782829,19.531184832064618,34.128971576280996,56.85
m12_SQK-NBD114-24_barcode11,mussel,57,1,NC_008168.1,1,104710,1596,91,0.0869067,1.31377,34.5,25.3,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,1.3137713685416865,44.941657447999205,34.20812671377165,70.34
m15_SQK-NBD114-24_barcode14,mussel,60,1,NC_008168.1,1,104710,2850,91,0.0869067,2.35823,34.9,26.4,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,2.358227485435966,80.61339991165138,34.18389464523961,97.47
oy24_SQK-NBD114-24_barcode13,oyster,13,4,NC_008168.1,1,104710,181,91,0.0869067,0.150186,35.6,9.13,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,0.150186229,5.179704606,34.48854568,5.86
